id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo
165,0,2,9,1,43,2,0,1,0,0.1393643,0.05611511,28641,465.39865,0,39.5,0,0,1,9,0,1,0,0,0,0,0,1,0.44718265
166,,3,9,1,42,2,1,0,0,0.13930348,0,80268,937.29205,0,45.7,0,0,1,1,0,0,1,0,0,0,0,0,0.50230807
167,,2,4,0,67,2,1,0,0,0.19357717,0.05660377,50938,1731.295,0,58.9,0,0,1,2,0,0,0,0,0,0,0,0,0.50301093
168,,3,0,1,65,2,0,0.42221263,0.5777874,0.13129252,0.05561173,40806,0.93110037,0,56.1,0,0,1,10,0,0,0,0,0,0,0,1,0.40609032
169,0,2,7,1,64,2,1,0,0,0.04188482,0.16532905,22670,4496.5518,0,65.7,0,0,0,2,0,0,0,0,0,0,0,0,0.66409594
170,,1,2,0,49,2,1,0,0,0.34121621,0.04885057,156042,393.79785,0,42.4,0,0,0,9,0,1,0,0,0,0,0,0,0.22357017
171,0,3,3,1,46,1,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,52.7,0,1,0,1,0,0,0,0,0,0,0,0,0.46280369
172,,3,0,1,40,2,0.7955097,0,0.20449029,0.22301024,0.02313625,73403,54.053444,0,45,0,0,0,8,0,1,0,0,0,0,0,0,0.47636089
173,1,3,4,1,39,1,1,0,0,0.12830189,0.05440313,59219,1981.5338,0,62.5,0,0,0,10,0,0,0,0,0,0,1,0,0.565346
174,1,3,8,1,40,1,1,0,0,0.07059353,0.06356199,51054,3261.6436,0,68.6,0,0,0,9,0,0,0,0,0,0,1,0,0.59145916
175,,2,2,1,59,1,1,0,0,0.15196328,0.00645856,65231,804.43854,1,49,1,0,1,6,0,0,0,0,0,0,1,0,0.54128236
176,,1,3,1,53,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.3,1,0,0,4,0,0,0,0,0,0,0,1,0.45086914
177,0,2,8,0,67,2,0,0.67051154,0.32948846,0.12679426,0.07884856,32216,17.235176,0,41,0,0,0,1,0,0,1,0,0,0,0,0,0.35797137
178,1,1,1,0,46,4,1,0,0,0.17259787,0.05963303,56038,4018.8975,0,63.4,0,1,0,10,0,0,0,0,0,0,0,0,0.49492672
179,0,2,9,0,69,2,0,0,1,0.26679105,0.06185567,54327,61.383575,0,39.5,0,0,0,1,0,0,0,0,0,0,0,0,0.29387114
180,1,3,3,1,77,1,1,0,0,0.03201219,0,29778,1620.9337,0,62,0,1,1,9,0,0,0,0,0,0,0,0,0.64343083
181,,2,0,1,77,2,0,0,1,0.03488372,0,64861,83.526291,0,45.1,0,0,1,4,0,1,0,0,0,0,0,0,0.3411541
182,,3,0,0,83,2,0,0.82820231,0.17179769,0.17514125,0.06366822,63594,92.795303,0,50.3,0,0,0,10,0,0,0,0,0,0,0,0,0.2720218
183,1,3,3,1,64,1,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,1,51.9,0,1,1,10,0,0,0,0,0,0,0,0,0.48871169
184,,1,3,1,57,2,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,49.7,0,0,0,4,0,1,0,0,0,0,0,0,0.4808912
185,,1,3,0,66,1,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,49.8,0,0,0,7,0,1,0,0,0,0,0,0,0.40356991
186,0,2,0,0,80,1,1,0,0,0.04355401,0.03315881,38684,3287.0078,0,66.5,0,0,1,2,0,0,0,1,0,0,0,1,0.66356927
187,1,3,5,1,66,1,1,0,0,0.22932023,0.08500478,66174,1501.6209,0,57,0,0,0,5,0,0,0,0,0,0,0,0,0.53190994
188,,3,6,1,79,1,1,0,0,0.15483435,0.04661389,51442,2688.187,0,60.3,1,0,1,10,0,0,0,0,0,0,1,0,0.57548237
189,1,3,0,1,40,1,1,0,0,0.12302195,0.03675048,50625,1251.225,0,64.1,0,0,0,4,0,0,0,0,0,0,1,0,0.59037393
190,,3,9,1,77,2,1,0,0,0.15684713,0.04162331,51810,3653.4395,0,52,0,0,0,9,0,1,0,0,0,0,0,0,0.57492113
191,,1,3,0,76,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.3,0,0,0,2,0,1,0,0,0,0,0,0,0.37112915
192,0,3,2,1,51,2,1,0,0,0.06150583,0.02406015,58625,2700.7898,0,60.1,0,0,0,9,0,0,1,0,0,0,0,0,0.56727195
193,,2,1,0,71,1,1,0,0,0.03155819,0.02122016,56645,2108.1013,0,59.2,0,0,1,6,0,0,0,0,0,0,0,0,0.49340302
194,0,3,4,0,57,2,1,0,0,0.11740042,0.01269036,53958,824.30817,1,51,1,0,1,3,0,0,0,1,0,0,0,0,0.62483567
195,,2,4,0,37,1,1,0,0,0.10172027,0.10641754,33712,2380.7944,1,70.1,0,0,0,6,0,0,1,0,0,1,0,0,0.56654275
196,1,2,7,1,85,1,1,0,0,0.27081341,0.05401844,32482,2018.8964,0,61.3,0,0,0,4,0,0,0,0,0,0,0,0,0.62220043
197,,1,3,1,68,1,1,0,0,0.02542373,0.08498024,35920,3105.2395,0,68.1,0,0,0,1,0,1,0,0,0,0,0,0,0.62852651
198,0,3,6,1,61,2,1,0,0,0.12775736,0.02941176,65852,2165.1362,0,56.8,0,0,1,9,0,0,1,0,0,0,0,0,0.53988338
199,1,1,3,0,69,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,1,53.3,0,0,0,1,0,0,0,0,0,0,0,0,0.37300712
200,0,1,7,0,62,2,1,0,0,0.23873325,0.06564987,67010,2878.8501,0,56,0,1,0,5,0,1,0,0,0,0,0,0,0.45449707
201,,1,2,1,67,5,1,0,0,0.03717472,0.08968125,28253,3362.8955,0,62.7,0,0,0,6,0,1,0,0,0,0,0,0,0.64920896
202,,3,8,0,43,1,1,0,0,0.06707946,0.07088964,0,0,0,57.3,0,0,0,8,0,0,0,0,1,0,0,0,0.86977798
203,1,2,2,1,48,2,0.93408501,0,0.065915,0.14131169,0.02718589,64980,69.405441,0,43.6,1,1,1,10,0,0,0,0,0,0,0,0,0.53188616
204,1,2,8,1,75,1,0,0.49741825,0.50258178,0.09820666,0.10859188,37123,1.0254586,0,35.4,0,1,0,10,0,0,0,0,0,0,0,0,0.41504115
205,1,3,9,0,28,5,1,0,0,0.22663552,0.02849003,49241,3403.095,0,47.5,1,0,0,10,0,1,0,0,0,0,0,0,0.51782936
206,0,2,6,1,60,1,0,0,1,0.10588235,0.0906801,26458,0.17937686,0,33.1,0,1,1,5,0,1,0,0,0,0,0,0,0.45012331
207,0,2,6,1,59,1,0.78469241,0,0.21530758,0.20841683,0.00758534,62727,82.06826,0,46.2,0,0,0,7,0,0,0,0,0,0,0,0,0.50121552
208,1,3,3,0,59,5,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,45.1,0,0,0,9,0,0,0,0,0,0,1,0,0.38513857
209,,1,3,1,37,1,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,53.9,0,0,1,5,0,0,0,0,0,0,0,0,0.56153929
210,0,2,0,0,70,2,1,0,0,0.04711246,0.03728814,34653,1197.7781,0,64.2,0,1,0,4,0,0,0,0,0,0,0,1,0.55779505
211,1,1,4,1,65,1,1,0,0,0.24038461,0.01927525,70227,2845.6833,0,48.1,0,1,0,10,0,0,0,0,0,0,0,0,0.52023882
212,0,2,5,0,57,2,1,0,0,0.35983828,0.03231939,65750,1188.8848,0,43.5,0,0,0,9,0,0,1,0,0,0,0,0,0.45388281
213,,2,9,1,57,1,0.92883617,0,0.07116383,0.0820353,0.0972973,61579,18.587778,0,41.6,1,0,0,1,0,0,1,0,0,0,0,0,0.5406087
214,,3,3,1,43,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,55,0,0,0,10,0,1,0,0,0,0,1,0,0.52849066
215,,1,3,0,38,2,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,47.4,0,0,0,1,0,0,0,0,0,0,0,0,0.4113324
216,0,2,6,1,56,2,0.97532403,0,0.02467597,0.24602251,0.03283713,66709,352.30533,0,46,0,0,0,9,0,0,0,0,0,0,0,0,0.52771461
217,0,3,2,1,56,2,1,0,0,0.13011695,0.02419355,77023,320.19635,0,34.5,0,1,1,7,0,1,0,0,0,0,0,0,0.50816464
218,,3,4,1,54,1,1,0,0,0.20497803,0.04,93170,1768.4451,0,48.6,0,0,0,4,0,1,0,0,0,0,1,0,0.45698986
219,,2,0,0,50,2,0.93119699,0,0.06880301,0.05990783,0.07807309,56121,61.012836,0,54.5,0,0,1,1,0,0,0,0,0,0,0,0,0.48474702
220,,1,5,1,68,1,1,0,0,0.0960068,0.08873874,30625,3669.8572,0,63.8,0,0,0,5,0,1,0,0,0,0,0,0,0.63978386
221,0,3,4,0,41,2,1,0,0,0.19678715,0.09547739,89102,271.56152,0,51.1,1,0,0,5,0,0,0,0,0,0,0,0,0.39809513
222,1,1,3,1,24,1,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,53.9,1,0,0,1,0,0,0,0,0,0,0,0,0.5652113
223,0,2,5,0,48,2,0.91388267,0,0.0861173,0.21953675,0.01011378,62198,69.459702,0,46,0,0,1,10,0,0,0,0,0,0,0,0,0.45636684
224,1,2,6,1,63,1,0,0,1,0.07989348,0.12345679,35446,1.4190681,0,44.3,0,0,0,8,0,1,0,0,0,0,1,0,0.42401296
225,0,2,2,0,63,2,0.94837856,0,0.05162145,0.07142857,0.06489493,31686,228.26068,0,33.9,0,0,0,1,0,1,0,0,0,0,0,0,0.55642772
226,0,2,2,1,78,2,1,0,0,0.16159496,0,74310,1521.4001,0,51.4,0,0,0,3,0,1,0,0,0,0,0,0,0.50853926
227,0,2,5,0,56,2,0.98681539,0,0.01318458,0.38356832,0.02389318,107255,558.45288,0,43.1,0,0,1,7,0,0,0,0,0,0,0,0,0.33354423
228,,1,1,0,77,1,1,0,0,0.1328935,0.0365566,47625,5151.5444,0,57,0,1,0,8,0,0,0,0,0,0,0,0,0.5132134
229,1,1,4,1,61,1,1,0,0,0.12332016,0.05642923,56806,2479.1528,0,53.7,1,0,0,4,0,1,0,0,0,0,0,0,0.56640828
230,0,3,2,1,43,2,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,51.8,1,0,1,8,0,0,1,0,0,0,0,0,0.39414072
231,0,2,9,1,62,2,0,0,1,0.23653846,0.01909091,68281,12.711905,0,39.5,1,0,1,10,0,1,0,0,0,0,0,0,0.32676017
232,1,1,9,0,70,1,1,0,0,0.02138158,0.15121952,21802,2943.7258,0,71.2,0,0,0,1,0,0,0,0,1,0,0,0,0.83415175
233,1,2,8,0,57,1,0,0.07540466,0.92459536,0.14004376,0.05115962,45441,7.4788542,1,44.9,0,0,0,5,0,0,1,0,0,0,1,0,0.32488385
234,0,3,2,1,54,2,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,49.4,0,0,0,6,0,0,0,0,0,0,0,0,0.46052059
235,0,3,9,1,52,1,1,0,0,0.05479452,0.05381727,58333,2246.9622,1,51.6,1,0,1,9,0,0,0,0,0,0,0,0,0.56790632
236,1,3,0,1,43,2,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,0,53.2,0,0,0,5,0,0,0,0,0,0,0,0,0.53713596
237,0,2,2,0,66,2,1,0,0,0.1402027,0.03867925,67697,1735.1199,0,52.8,0,0,0,2,0,0,1,0,0,0,0,0,0.45650247
238,0,3,5,0,66,1,1,0,0,0.15836102,0.07354838,48125,5392.748,0,57.2,0,0,0,6,0,1,0,0,0,0,0,0,0.51326597
239,,3,5,0,56,5,1,0,0,0.1735817,0.09714889,64844,1427.1256,1,58.3,0,0,0,9,0,1,0,0,0,0,0,0,0.46557286
240,1,2,7,1,73,1,1,0,0,0.21679065,0.03467153,52872,1236.0771,0,57,1,0,1,8,1,0,0,0,0,0,1,0,0.57006466
241,1,3,4,1,81,1,1,0,0,0.10427011,0.15384616,28951,1491.3914,1,53.6,1,1,1,1,0,1,0,0,0,0,1,0,0.63999343
242,1,3,5,1,54,1,1,0,0,0.16541706,0.04160888,56444,1681.0127,1,51.4,0,0,0,6,0,0,0,0,0,0,1,0,0.56748778
243,1,2,6,1,64,1,1,0,0,0.1933395,0.01414581,61458,1293.6478,0,54,0,0,1,1,0,1,0,0,0,0,1,0,0.54883283
244,1,1,5,0,76,5,1,0,0,0.07306692,0.05166403,30679,5177.6206,0,68.6,1,0,1,10,0,0,0,0,0,0,0,0,0.56629968
245,,2,5,0,86,1,1,0,0,0.3533237,0.04228122,79606,887.96619,0,55.4,1,0,0,8,0,1,0,0,0,0,1,0,0.40566817
246,1,3,3,1,37,1,1,0,0,0.03423423,0.17647059,42250,1482.4292,0,60,0,0,0,8,0,0,0,0,0,0,1,0,0.61803228
247,1,2,6,1,41,1,0.99703401,0,0.00296597,0.29125249,0.02893518,61356,890.15509,0,56,0,0,1,8,0,0,0,0,0,0,0,0,0.55004305
248,,3,2,1,38,2,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,1,56.8,0,0,0,2,0,1,0,0,0,0,0,0,0.53856313
249,0,2,8,1,46,2,0,0,1,0.07342527,0.0963126,32950,5.2097259,0,42.5,0,0,0,8,0,1,0,0,0,0,0,0,0.43662706
250,1,1,4,0,34,1,1,0,0,0.05817783,0.09779951,41298,5433.0737,0,56.1,0,0,0,7,0,0,0,0,0,0,0,0,0.54740715
251,1,2,2,1,60,1,0.87824243,0,0.12175754,0.124533,0.02298288,65083,254.5546,1,46.5,1,0,1,5,0,0,0,0,0,0,1,0,0.51745099
252,0,2,8,0,57,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,38.8,0,0,0,8,0,0,1,0,0,0,0,0,0.36855355
253,1,1,1,1,78,1,1,0,0,0.14322747,0.05658784,69038,2781.0137,0,54.8,0,1,1,7,0,0,0,0,0,0,0,0,0.52458143
254,1,3,3,1,47,1,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,47.7,0,0,0,10,0,1,0,0,0,0,0,0,0.52734596
255,0,2,2,1,62,2,0.91507995,0,0.08492003,0.16202091,0.02816901,83376,288.57916,0,38.2,1,0,1,10,0,1,0,0,0,0,0,1,0.46833309
256,0,2,3,1,63,2,0,0,1,0.08952959,0.0479452,37778,0.1661898,0,35.9,0,0,0,5,0,0,1,0,0,0,0,0,0.41746238
257,0,2,5,1,23,2,1,0,0,0.25638181,0.05519897,61033,326.46875,0,51.8,0,0,0,9,0,0,0,0,0,0,0,0,0.55820537
258,,2,8,0,74,2,0,0.69512546,0.30487454,0.07888839,0.08483853,53710,15.003167,0,35.2,0,0,1,8,0,1,0,0,0,0,0,0,0.30194557
259,0,3,0,1,62,2,0.7955097,0,0.20449029,0.22301024,0.02313625,73403,54.053444,0,45,1,0,0,2,0,0,0,0,0,0,0,0,0.47006348
260,1,2,9,0,67,2,0,0,1,0.26679105,0.06185567,54327,61.383575,0,39.5,0,0,0,8,0,1,0,0,0,0,0,0,0.29434791
261,1,2,5,0,48,1,1,0,0,0.31164902,0.00990099,81937,1731.4274,0,44.3,0,0,1,3,0,0,0,0,0,0,0,0,0.41183841
262,,3,2,1,50,5,1,0,0,0.19572192,0.02763819,86303,763.31775,0,53.5,0,0,0,4,0,1,0,0,0,0,0,1,0.47901145
263,1,3,4,1,69,1,1,0,0,0.12170754,0.03729604,79733,613.64966,1,46.4,0,0,1,9,0,0,0,0,0,0,0,0,0.49669129
264,1,3,4,0,64,5,1,0,0,0.1484375,0,48438,924.24945,1,50,1,0,0,1,0,0,1,0,0,0,1,0,0.51408178
265,0,1,7,1,68,2,1,0,0,0.06010568,0.09991942,48508,624.94562,0,67.2,0,0,1,6,0,0,0,0,0,0,0,0,0.59118593
266,0,3,1,0,41,2,1,0,0,0.1185362,0.02419355,60321,2946.8896,0,56.8,0,0,1,1,0,0,1,0,0,0,0,0,0.4866955
267,0,3,8,1,63,2,1,0,0,0.03441682,0.14549938,26544,4662.418,0,70.8,0,0,1,4,0,0,0,0,0,0,0,0,0.65452063
268,0,2,9,1,74,2,0,0.29202038,0.70797962,0.1884058,0.02061856,84041,44.911179,0,43.5,0,0,0,6,0,0,0,0,0,0,0,0,0.28614512
269,,3,0,0,34,1,0.7955097,0,0.20449029,0.22301024,0.02313625,73403,54.053444,0,45,0,0,1,3,0,0,0,0,0,0,1,0,0.40334606
270,,3,4,1,64,2,1,0,0,0.10427011,0.15384616,28951,1491.3914,0,53.6,1,1,0,2,0,0,0,0,0,0,0,0,0.64447868
271,0,2,0,0,55,2,1,0,0,0.09961315,0.05617978,54464,300.50024,0,51.7,0,0,1,2,0,1,0,0,0,0,0,0,0.50072402
272,0,2,5,1,66,2,1,0,0,0.33636799,0.03736089,67500,686.11707,0,46.8,0,0,0,3,0,0,1,0,0,0,0,1,0.52304304
273,0,3,2,1,50,2,1,0,0,0.10177866,0.01987768,72578,331.58105,0,36.1,1,1,1,7,0,1,0,0,0,0,0,0,0.52453232
274,,2,5,1,57,2,1,0,0,0.13536586,0.07063712,43529,593.51099,0,56.6,1,0,0,9,0,0,1,0,0,0,0,0,0.60504681
275,,3,2,0,43,1,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,51.8,0,0,1,1,0,0,0,0,0,0,0,0,0.46798456
276,0,2,6,0,63,2,0,0.72258592,0.27741408,0.0962963,0.05106383,59931,73.071892,0,45,0,0,1,5,0,1,0,0,0,0,0,0,0.2887271
277,,3,1,1,63,5,1,0,0,0.1469496,0.0886501,64554,1933.9736,0,56.4,1,1,1,4,0,0,1,0,0,0,0,0,0.5416435
278,0,2,4,0,40,2,1,0,0,0.10719874,0.03428819,45986,1137.3595,0,49.5,1,1,1,7,0,1,0,0,0,0,0,1,0.52998346
279,1,2,2,0,34,1,1,0,0,0.26304349,0.03116883,65000,408.29645,1,48.3,0,0,0,1,0,0,1,0,0,1,0,0,0.46751288
280,1,1,1,1,67,1,1,0,0,0.07473309,0.07220217,53438,1032.27,0,56.1,1,0,1,3,0,0,0,0,0,0,0,0,0.57677162
281,1,2,4,1,30,1,1,0,0,0.16575716,0.04901961,56932,2426.5159,1,55.7,0,0,0,2,0,1,0,0,0,0,1,0,0.57273847
282,0,1,1,0,54,2,1,0,0,0.125,0.09803922,54913,2254.0603,0,55.5,0,0,0,4,0,1,0,0,0,0,0,0,0.49801695
283,1,2,4,0,24,5,1,0,0,0.13604061,0.00844391,60603,1657.7556,0,61.7,0,0,0,3,0,0,1,0,0,1,0,0,0.48999879
284,0,2,6,1,77,2,0,0.61319888,0.38680109,0.04503464,0.0860215,30573,58.945576,0,43.1,0,0,0,9,0,1,0,0,0,0,0,1,0.43631434
285,0,2,5,1,50,2,0,0,1,0.11254019,0.05073996,41328,410.95438,0,41.2,0,0,0,4,0,1,0,0,0,0,0,0,0.40970859
286,0,2,3,0,53,2,0,0.76954842,0.23045161,0.0516269,0.0590513,53456,15.856396,0,27.7,1,0,0,7,0,1,0,0,0,0,0,1,0.30906701
287,,2,6,0,61,2,0.6796875,0,0.3203125,0.24393204,0.00665779,78056,200.50284,0,47.9,1,0,1,5,0,0,0,0,0,0,0,0,0.35946375
288,1,3,3,0,62,5,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,50.5,1,0,0,1,0,1,0,0,0,0,0,0,0.41419026
289,,3,2,0,34,2,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,59.3,0,0,0,1,0,0,0,0,0,0,0,0,0.39195868
290,,3,1,0,49,1,1,0,0,0.12555556,0.10377359,51058,4048.0771,0,55.2,0,0,0,2,0,0,0,0,0,0,1,0,0.51081592
291,,3,3,1,33,1,1,0,0,0.17107132,0.03081333,59517,1996.2998,0,62.6,0,0,0,4,0,0,0,0,1,0,0,0,0.81577247
292,1,2,6,1,48,2,0.316286,0,0.68371397,0.23398329,0.00666667,86621,110.79535,0,43.2,0,0,0,5,0,1,0,0,0,0,1,0,0.34057385
293,1,1,7,1,67,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,1,57.2,0,0,0,5,0,1,0,0,0,0,1,0,0.44689211
294,,1,3,0,37,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,0,8,0,0,0,0,0,0,0,0,0.3816402
295,,2,3,0,48,5,0,1,0,0.11591963,0.04618117,53125,1946.0643,0,34.3,0,0,1,1,0,1,0,0,0,0,0,1,0.30846697
296,1,2,6,1,64,1,0.316286,0,0.68371397,0.23398329,0.00666667,86621,110.79535,1,43.2,0,0,1,1,0,0,0,0,0,0,1,0,0.33645979
297,1,3,7,0,60,1,1,0,0,0.08924206,0.07541899,49821,1141.7885,0,50.5,0,0,0,10,0,1,0,0,0,0,1,0,0.51341736
298,,3,7,1,57,2,1,0,0,0.25346312,0.03633061,78204,3455.0278,0,51.2,0,0,0,10,0,0,0,0,0,0,0,0,0.49804792
299,,3,0,0,68,1,1,0,0,0.07692308,0.09659091,40385,563.78851,0,48.7,0,0,0,10,0,0,1,0,0,0,1,0,0.53948462
300,1,1,6,1,57,1,1,0,0,0.01497504,0.05681818,30511,2347.7686,0,74.9,0,0,0,4,0,0,0,0,1,0,0,0,0.86240202
301,1,2,9,1,57,2,0,1,0,0.15362731,0.05285868,60096,403.43387,0,40.4,0,0,0,4,0,0,0,0,0,0,0,0,0.35332498
302,0,3,3,1,49,2,0,0,1,0.21839081,0.19540229,53529,0.3105447,0,46.3,0,1,0,9,0,0,1,0,0,0,0,0,0.36922693
303,1,2,6,1,72,1,0,0.78132528,0.2186747,0.04637917,0.03012912,31420,132.60397,0,44.3,0,0,1,9,0,0,0,0,0,0,0,0,0.43568811
304,,2,9,0,37,2,0.92883617,0,0.07116383,0.0820353,0.0972973,61579,18.587778,0,41.6,0,0,0,6,0,0,0,0,0,0,0,0,0.47052273
305,1,3,9,1,86,1,1,0,0,0.18248175,0.024961,49028,4612.3794,0,54.8,0,0,0,9,0,0,0,0,0,0,0,0,0.57935023
306,1,2,2,0,42,2,1,0,0,0.09503052,0.03120282,50224,541.82593,0,49.4,0,0,1,4,0,0,0,0,0,0,0,0,0.51749647
307,1,2,6,1,66,1,0,0.61319888,0.38680109,0.04503464,0.0860215,30573,58.945576,0,43.1,0,0,0,9,0,0,1,0,0,0,0,0,0.43942338
308,,2,9,1,58,1,0,1,0,0.1393643,0.05611511,28641,465.39865,1,39.5,1,0,1,8,0,0,1,0,0,0,1,0,0.44292858
309,0,2,2,0,59,2,0.91507995,0,0.08492003,0.16202091,0.02816901,83376,288.57916,0,38.2,0,0,0,1,0,0,0,0,0,0,0,0,0.39479566
310,0,3,8,1,54,2,1,0,0,0.18500797,0.01372549,46522,3771.9556,0,67.9,0,1,1,2,0,1,0,0,0,0,0,0,0.59544349
311,,3,2,1,59,2,1,0,0,0.18731563,0.00858369,90936,263.35934,0,47.7,0,0,0,2,0,0,0,0,0,0,0,0,0.46332333
312,,2,2,1,39,5,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,45.7,0,1,0,1,0,0,0,0,0,0,0,0,0.42162573
313,0,3,6,0,87,2,1,0,0,0.16421291,0.04715447,39087,2230.1047,0,64.9,0,0,0,8,0,1,0,0,0,0,0,0,0.53396857
314,0,3,6,1,40,2,1,0,0,0.13564815,0.04703726,62619,2108.9622,0,54.9,0,0,0,9,0,0,0,0,0,0,0,0,0.55481613
315,1,3,8,1,64,2,0.92729247,0,0.07270754,0.05953278,0.06717558,41451,336.64514,0,61.1,1,0,1,3,0,1,0,0,0,0,0,0,0.59824294
316,,3,2,0,47,2,1,0,0,0.06092965,0.03742515,49525,3289.1392,0,60.5,0,0,0,9,0,0,0,0,0,0,0,0,0.51979417
317,,1,4,1,56,2,1,0,0,0.2397217,0.03688853,77800,2724.9946,0,53,1,1,1,10,0,1,0,0,0,0,0,0,0.50022155
318,0,1,3,1,40,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,60.5,0,0,0,5,0,1,0,0,0,0,0,0,0.4545677
319,1,2,6,1,51,1,1,0,0,0.30566037,0.01828154,76200,1513.7197,0,51.8,0,0,0,9,0,0,1,0,0,0,0,0,0.50325584
320,0,2,5,0,57,2,0,0,1,0.03076923,0.09961686,29485,520.83313,0,36.9,0,0,0,6,0,0,0,0,0,0,0,0,0.37246081
321,1,2,6,1,35,1,0.97532403,0,0.02467597,0.24602251,0.03283713,66709,352.30533,0,51.9,0,0,1,6,0,1,0,0,0,0,0,0,0.53372031
322,0,1,1,1,43,1,1,0,0,0.12134147,0.03843255,55938,1568.1622,1,54.3,0,0,0,7,0,0,0,0,0,0,0,0,0.57425815
323,0,3,4,0,68,1,1,0,0,0.25346312,0.03633061,78204,3455.0278,0,51.1,0,0,0,8,0,0,0,0,0,0,0,0,0.41964158
324,1,1,3,1,68,1,1,0,0,0.03960396,0.05032467,42857,3633.3538,0,68.1,0,0,0,9,0,1,0,0,0,0,0,0,0.60871756
325,1,3,2,0,45,1,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,1,56.8,0,0,0,5,0,0,0,0,0,0,0,0,0.46075988
326,1,2,1,0,49,1,1,0,0,0.05548387,0.08513932,41875,2330.7917,0,58.3,1,0,1,4,0,0,0,0,0,0,1,0,0.54168505
327,1,2,6,0,53,1,0.99703401,0,0.00296597,0.29125249,0.02893518,61356,890.15509,0,52.1,1,0,0,2,0,0,1,0,0,1,1,0,0.47084802
328,,1,2,1,54,2,1,0,0,0.34121621,0.04885057,156042,393.79785,0,42.4,1,0,1,6,0,0,0,0,0,0,0,0,0.27950522
329,0,3,1,1,45,2,1,0,0,0.23041475,0.04402516,82543,2389.4526,0,48,1,1,1,9,0,1,0,0,0,0,0,1,0.48970231
330,1,2,9,1,49,1,0,1,0,0.06303725,0.10398614,45170,488.20309,1,40.3,0,0,1,10,0,0,0,0,0,0,0,0,0.40092292
331,1,3,1,1,74,1,1,0,0,0.16313364,0.03375,67714,1612.1387,0,44.8,0,0,0,2,0,0,0,0,0,0,0,0,0.52885431
332,0,2,9,0,49,2,0,1,0,0.1393643,0.05611511,28641,465.39865,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0.37220812
333,,1,3,1,58,2,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,49.7,0,0,0,7,0,1,0,0,0,0,0,0,0.48060456
334,1,3,3,0,67,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,55,0,1,0,5,0,0,1,0,0,0,0,0,0.44589317
335,1,3,4,1,82,1,1,0,0,0.12125535,0.01719902,66509,3019.313,0,51,0,1,1,7,0,0,0,1,0,0,0,0,0.65367287
336,1,3,2,1,59,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,40.8,0,0,0,6,0,0,1,0,0,0,0,0,0.38976204
337,,3,1,1,70,5,1,0,0,0.26348418,0.0167754,44654,2907.3462,0,56.4,1,1,0,7,0,0,1,0,0,1,0,0,0.59252268
338,0,3,2,1,47,2,0.6950534,0,0.3049466,0.21111111,0.03056517,56952,273.85172,0,50.3,0,0,0,5,0,0,0,0,0,0,0,0,0.50283372
339,1,3,4,0,69,1,1,0,0,0.05500705,0.02439024,60893,3379.8589,1,53.6,0,1,0,10,0,0,0,0,0,0,1,0,0.48016465
340,,1,9,0,76,1,1,0,0,0.00999092,0.10882353,22300,4030.8345,0,68.9,0,0,0,4,0,0,1,0,0,1,0,0,0.59312534
